,ID,Pay Rate
2895,47144,83.90
2896,10170,149.15
2897,63937,92.68
2898,97825,37.25
2899,18435,79.56
2900,35762,154.48
2901,37189,30.36
2902,14873,154.38
2903,55113,131.34
2904,63035,195.35
2905,12161,104.20
2906,35866,91.76
2907,78350,134.27
2908,50967,83.37
2909,22267,161.98
2910,43174,22.39
2911,83864,80.09
2912,52197,81.08
2913,79565,55.92
2914,93465,158.29
2915,77698,135.43
2916,90718,80.55
2917,88216,120.99
2918,25923,78.68
2919,61358,110.38
2920,14992,82.39
2921,89848,144.37
2922,78498,57.93
2923,33438,135.90
2924,50943,157.41
2925,13806,19.85
2926,64931,99.76
2927,76737,170.26
2928,33045,105.92
2929,72050,36.45
2930,41554,121.65
2931,96037,75.58
2932,25670,130.73
2933,72569,111.72
2934,94044,116.66
2935,69777,156.64
2936,57522,65.31
2937,63423,189.37
2938,51740,73.64
2939,87027,125.93
2940,45078,78.80
2941,65000,140.11
2942,59761,110.81
2943,38971,130.89
2944,10911,129.88
2945,65949,116.57
2946,47372,109.43
2947,45696,98.61
2948,31278,58.40
2949,99466,92.95
2950,67112,181.69
2951,38954,93.25
2952,25057,58.80
2953,80929,85.13
2954,97942,143.87
2955,97103,128.92
2956,39942,125.74
2957,59205,128.25
2958,91660,174.09
2959,72117,96.49
2960,49754,63.43
2961,77992,109.11
2962,52976,138.21
2963,76613,105.07
2964,49207,51.91
2965,89470,120.49
2966,78265,91.41
2967,47248,82.09
2968,44467,121.24
2969,22363,131.80
2970,31285,46.58
2971,49795,45.30
2972,74914,32.16
2973,71452,118.16
2974,77826,149.18
2975,58550,76.33
2976,94786,114.20
2977,14979,100.08
2978,80384,117.06
2979,28035,139.81
2980,96997,99.15
2981,80406,30.74
2982,39241,134.31
2983,46281,109.00
2984,48633,93.79
2985,64080,101.51
2986,34231,155.50
2987,69010,94.54
2988,21586,81.64
2989,53475,151.21
2990,94756,108.29
2991,23360,109.88
2992,48451,125.42
2993,77611,104.05
2994,67043,65.99
2995,48692,44.79
2996,65207,69.61
2997,43313,76.89
2998,82547,144.44
2999,60687,92.55
3000,96145,69.32
3001,46056,89.77
3002,97377,18.83
3003,48829,48.01
3004,19406,101.20
3005,78288,113.76
3006,34636,46.17
3007,85610,127.14
3008,64067,83.16
3009,87451,164.14
3010,83792,145.60
3011,70554,155.77
3012,37026,95.20
3013,14722,44.44
3014,63608,72.45
3015,79670,53.22
3016,71712,56.28
3017,15239,69.04
3018,26678,75.47
3019,94050,172.26
3020,35562,77.69
3021,47915,52.63
3022,89915,92.79
3023,99499,61.25
3024,68773,45.44
3025,23758,146.77
3026,94878,123.71
3027,12967,99.61
3028,98569,145.49
3029,20627,107.85
3030,45917,51.23
3031,63154,70.99
3032,45743,123.16
3033,87391,88.20
3034,77930,83.78
3035,61170,58.34
3036,58009,106.74
3037,32855,33.91
3038,55347,90.52
3039,85687,149.31
3040,25493,89.99
3041,79936,91.88
3042,18969,76.53
3043,25903,113.89
3044,33492,54.95
3045,98632,70.65
3046,20344,107.24
3047,36876,38.06
3048,17829,119.72
3049,28464,167.28
3050,37353,69.00
3051,26963,154.06
3052,85207,84.71
3053,22549,87.81
3054,79975,48.03
3055,71682,102.66
3056,74136,99.10
3057,45677,70.60
3058,47568,135.74
3059,67153,54.24
3060,86685,88.84
3061,27373,76.03
3062,36727,158.80
3063,43620,163.52
3064,66699,98.33
3065,78701,72.42
3066,55695,102.97
3067,73614,82.29
3068,45049,78.33
3069,28301,76.42
3070,24352,105.66
3071,64186,44.54
3072,95653,47.54
3073,98314,106.42
3074,65841,50.45
3075,16921,184.93
3076,14302,154.60
3077,71770,128.39
3078,75312,144.43
3079,56907,91.08
3080,36800,103.46
3081,14958,76.20
3082,76338,176.82
3083,74722,113.41
3084,80626,70.22
3085,99922,66.07
3086,25028,20.27
3087,50913,95.21
3088,13788,56.91
3089,65240,86.67
3090,38634,126.71
3091,47965,37.83
3092,29436,64.80
3093,24489,134.72
3094,50653,88.76
3095,63645,105.95
3096,32706,116.01
3097,70177,121.92
3098,54477,171.53
3099,36382,66.77
3100,89853,95.51
3101,48478,144.52
3102,92126,156.92
3103,25861,87.08
3104,86555,101.39
3105,10073,126.75
3106,22447,121.07
3107,97787,74.24
3108,93728,56.16
3109,92799,133.73
3110,50728,155.32
3111,15881,44.77
3112,10574,96.17
3113,64261,129.94
3114,12304,150.04
3115,96313,172.67
3116,62871,81.93
3117,32750,137.04
3118,97496,117.48
3119,50211,121.82
3120,50927,85.32
3121,83542,153.49
3122,65852,82.78
3123,92235,118.88
3124,76599,89.35
3125,56579,137.48
3126,99836,55.42
3127,95043,127.74
3128,13662,110.27
3129,55377,101.97
3130,42343,96.12
3131,12371,89.32
3132,52452,85.57
3133,74493,110.81
3134,49330,87.10
3135,96294,90.71
3136,18650,117.30
3137,88484,143.80
3138,10104,70.25
3139,10843,73.76
3140,30980,45.54
3141,91084,30.28
3142,90395,87.54
3143,14351,144.54
3144,66916,107.30
3145,61923,102.79
3146,22361,96.03
3147,35085,110.56
3148,61597,134.41
3149,38629,154.41
3150,13332,118.27
3151,44720,105.10
3152,17912,56.14
3153,17072,92.81
3154,76627,152.33
3155,17467,167.60
3156,70211,77.85
3157,91893,140.68
3158,43617,76.31
3159,55876,177.84
3160,12928,142.82
3161,74022,70.76
3162,83163,137.82
3163,75440,78.20
3164,37601,109.94
3165,87497,110.66
3166,45716,166.15
3167,35651,97.18
3168,88126,38.29
3169,13319,68.63
3170,64688,86.43
3171,60685,111.18
3172,65260,116.13
3173,43411,110.12
3174,65004,134.67
3175,33818,146.29
3176,47342,146.77
3177,54323,64.75
3178,27123,175.40
3179,50264,54.27
3180,37963,15.11
3181,72625,108.44
3182,71551,169.05
3183,94873,115.41
3184,41676,119.61
3185,79842,91.89
3186,59613,67.19
3187,79979,58.05
3188,17620,112.60
3189,29917,63.33
3190,18166,146.12
3191,86942,124.35
3192,50524,99.08
3193,13608,86.22
3194,85762,94.42
3195,68632,116.94
3196,64884,27.14
3197,96285,189.69
3198,54005,131.12
3199,55157,114.80
3200,79921,165.01
3201,83376,87.11
3202,80681,61.69
3203,50517,42.38
3204,84857,172.51
3205,76859,89.86
3206,52744,37.73
3207,16621,185.16
3208,52087,71.51
3209,81241,114.77
3210,65036,96.03
3211,64395,116.12
3212,99108,80.60
3213,40989,138.47
3214,39291,128.97
3215,95053,129.53
3216,63331,142.22
3217,53446,159.22
3218,47856,98.56
3219,68282,150.23
3220,13213,153.48
3221,10946,178.97
3222,41407,132.20
3223,12140,87.00
3224,79897,152.98
3225,39970,95.11
3226,21275,137.99
3227,48656,65.76
3228,56632,86.43
3229,86963,150.05
3230,20648,117.65
3231,18121,77.26
3232,60311,112.97
3233,58612,144.72
3234,54271,98.97
3235,20177,58.44
3236,92791,117.06
3237,32280,175.51
3238,51369,163.78
3239,16714,69.83
3240,21486,138.73
3241,32332,124.44
3242,19891,108.49
3243,40322,171.69
3244,58667,119.75
3245,15729,121.58
3246,78179,100.42
3247,17574,123.06
3248,88050,76.26
3249,99976,31.75
3250,70028,105.86
3251,37142,95.78
3252,69199,87.69
3253,97102,42.10
3254,75106,102.38
3255,22621,98.26
3256,18310,127.82
3257,63455,101.78
3258,78679,128.18
3259,45684,105.62
3260,86816,118.44
3261,47155,96.10
3262,63604,57.68
3263,77284,166.87
3264,94973,98.47
3265,89063,97.29
3266,84417,24.37
3267,54607,177.37
3268,49584,75.27
3269,27864,61.43
3270,92371,116.35
3271,33800,74.44
3272,30831,145.77
3273,70394,68.78
3274,52425,82.60
3275,44979,107.82
3276,26411,92.94
3277,90222,179.29
3278,69564,36.61
3279,66890,96.46
3280,46522,98.43
3281,34691,23.58
3282,45857,88.67
3283,12173,117.62
3284,98545,129.29
3285,13203,176.14
3286,69116,89.01
3287,33610,60.92
3288,47349,84.42
3289,19756,89.57
3290,84568,144.44
3291,18293,103.82
3292,20721,92.06
3293,39379,105.15
3294,85441,114.17
3295,26962,163.85
3296,18604,124.86
3297,98889,155.54
3298,94316,106.67
3299,64246,55.34
3300,93550,113.30
3301,77033,155.51
3302,45311,67.94
3303,70462,94.17
3304,86943,126.74
3305,53649,27.16
3306,17400,115.76
3307,30616,93.71
3308,74710,169.96
3309,79785,100.42
3310,33322,106.64
3311,78608,138.57
3312,73407,102.51
3313,12445,27.77
3314,37305,172.23
3315,60165,142.86
3316,49287,77.15
3317,57250,60.39
3318,73141,73.76
3319,71755,152.42
3320,64379,48.44
3321,99243,154.79
3322,13022,83.84
3323,64639,112.92
3324,58459,185.97
3325,66437,45.40
3326,92278,94.50
3327,62988,57.26
3328,89465,86.56
3329,24623,71.41
3330,45282,66.27
3331,82694,158.38
3332,29499,141.96
3333,56302,67.33
3334,63647,136.51
3335,59950,72.39
3336,47222,46.13
3337,77363,111.54
3338,42700,126.20
3339,25825,73.03
3340,58869,123.00
3341,18001,72.43
3342,12500,108.97
3343,19498,66.53
3344,12451,87.33
3345,59491,84.28
3346,71620,79.02
3347,36555,106.03
3348,97611,107.99
3349,45591,103.40
3350,17528,46.13
3351,91040,38.91
3352,30766,112.63
3353,58177,105.70
3354,71933,15.59
3355,18229,121.81
3356,15869,105.48
3357,32076,123.24
3358,64479,110.67
3359,30099,77.00
3360,13167,95.59
3361,36624,131.54
3362,42259,86.32
3363,32550,112.31
3364,96765,146.05
3365,48981,138.65
3366,46314,158.82
3367,63272,121.34
3368,23093,80.15
3369,94458,72.11
3370,28671,66.27
3371,34365,110.85
3372,69772,109.29
3373,43575,164.51
3374,52118,82.23
3375,97690,113.06
3376,28371,115.35
3377,21202,103.16
3378,69148,58.51
3379,31761,61.07
3380,94574,40.04
3381,47147,90.03
3382,62890,110.26
3383,70985,150.34
3384,86927,41.14
3385,46494,101.45
3386,43308,110.31
3387,39803,105.81
3388,52439,105.60
3389,77746,139.82
3390,58814,123.92
3391,89856,44.36
3392,21446,69.06
3393,78140,65.78
3394,23011,72.42
3395,93819,47.73
3396,39517,146.89
3397,31116,95.26
3398,75615,38.33
3399,90657,112.12
3400,18362,89.09
3401,69136,76.55
3402,38882,133.84
3403,98888,111.74
3404,81466,120.30
3405,94558,127.75
3406,15355,102.89
3407,99370,169.52
3408,87234,157.52
3409,85024,135.06
3410,12659,85.26
3411,35443,103.07
3412,78571,67.62
3413,74653,60.58
3414,26844,77.60
3415,93788,110.79
3416,15073,130.57
3417,55908,80.75
3418,27626,175.04
3419,73348,83.63
3420,56674,55.79
3421,78436,101.17
3422,59842,168.04
3423,14123,95.68
3424,96369,101.97
3425,37953,143.06
3426,61240,35.53
3427,55947,100.90
3428,61484,105.04
3429,15056,84.87
3430,38891,151.12
3431,82000,159.09
3432,37714,184.03
3433,84587,84.58
3434,46731,72.84
3435,71381,74.63
3436,13039,36.79
3437,54441,107.51
3438,18878,83.25
3439,91478,21.65
3440,41574,133.86
3441,51687,83.96
3442,83532,143.92
3443,14051,22.70
3444,90760,70.92
3445,59998,111.09
3446,68801,97.33
3447,72231,132.39
3448,12575,142.60
3449,23499,169.31
3450,69886,50.34
3451,56698,190.43
3452,41263,92.77
3453,60052,58.09
3454,97152,91.32
3455,30491,35.56
3456,74965,50.22
3457,15918,127.50
3458,85504,110.06
3459,42541,102.07
3460,88823,104.44
3461,91326,60.68
3462,92426,120.85
3463,78064,75.07
3464,57683,157.53
3465,97165,76.04
3466,87481,85.02
3467,54510,95.31
3468,21604,73.32
3469,21135,95.89
3470,39397,154.91
3471,99822,134.24
3472,14964,57.42
3473,54065,113.31
3474,42624,105.29
3475,67948,110.78
3476,42210,64.46
3477,34361,85.27
3478,82365,100.96
3479,58307,128.95
3480,99071,123.78
3481,51171,185.37
3482,78291,111.93
3483,80444,106.42
3484,54838,75.25
3485,18479,148.60
3486,82156,82.43
3487,45262,98.48
3488,69218,112.19
3489,70332,77.91
3490,28769,104.57
3491,53060,41.14
3492,13622,95.78
3493,42681,72.15
3494,21872,72.58
3495,62132,131.13
3496,42278,49.79
3497,71270,113.22
3498,98440,127.68
3499,66978,92.33
3500,80764,98.44
3501,66594,161.61
3502,41399,193.51
3503,36972,61.14
3504,62412,116.89
3505,56932,120.21
3506,84504,39.85
3507,58568,22.10
3508,11364,76.01
3509,65629,89.38
3510,36742,48.78
3511,98397,97.03
3512,10728,93.97
3513,17465,104.44
3514,23213,181.99
3515,83022,140.92
3516,74606,94.54
3517,74983,43.44
3518,68072,122.85
3519,71949,171.68
3520,80524,44.58
3521,91804,71.26
3522,99096,68.99
3523,32411,119.62
3524,44109,133.54
3525,75309,50.75
3526,59642,127.28
3527,62993,88.18
3528,50342,76.43
3529,71655,118.92
3530,29999,48.83
3531,64469,101.04
3532,11105,134.86
3533,34156,102.08
3534,56263,125.06
3535,80360,120.09
3536,79709,83.79
3537,91393,135.00
3538,49876,186.20
3539,42253,157.49
3540,43881,144.35
3541,17801,23.11
3542,18494,86.09
3543,82115,134.61
3544,93477,156.76
3545,92427,115.41
3546,16602,63.68
3547,37552,59.27
3548,23224,83.93
3549,30481,88.82
3550,75899,104.24
3551,34793,77.74
3552,43551,121.71
3553,53713,94.19
3554,92500,130.17
3555,75694,175.01
3556,49833,54.80
3557,93735,139.04
3558,69674,57.93
3559,48751,45.59
3560,96644,84.80
3561,34127,145.59
3562,88593,167.51
3563,64389,160.99
3564,75704,137.86
3565,89985,133.19
3566,97621,149.71
3567,81633,92.19
3568,44655,108.08
3569,13506,98.48
3570,69378,102.54
3571,72134,175.14
3572,45179,93.22
3573,36283,107.85
3574,51279,125.64
3575,71748,109.64
3576,48768,165.78
3577,45146,69.84
3578,15890,102.97
3579,16667,116.77
3580,89883,91.58
3581,33248,39.35
3582,75195,81.26
3583,62251,88.76
3584,85779,41.63
3585,40920,126.25
3586,54200,156.93
3587,11019,89.63
3588,89611,68.25
3589,80922,104.17
3590,67199,94.98
3591,11739,53.80
3592,38030,66.80
3593,44271,146.04
3594,84428,117.29
3595,11472,157.76
3596,27345,124.74
3597,36092,171.25
3598,78620,92.70
3599,70949,85.93
3600,20780,71.26
3601,22378,97.36
3602,79874,126.48
3603,49772,163.88
3604,89546,128.77
3605,87852,131.39
3606,92277,91.43
3607,60981,43.37
3608,29933,46.62
3609,82596,146.41
3610,63082,73.42
3611,14663,159.92
3612,21529,83.51
3613,78527,62.67
3614,77387,157.10
3615,22496,144.54
3616,58424,167.86
3617,62714,94.81
3618,52751,149.98
3619,68187,105.55
3620,57812,80.27
3621,82042,113.49
3622,46575,124.36
3623,48416,82.98
3624,21420,101.17
3625,42243,102.20
3626,45705,52.14
3627,98190,88.51
3628,56782,79.59
3629,54411,114.54
3630,24289,76.93
3631,42911,166.96
3632,56568,107.69
3633,14005,58.56
3634,20656,110.74
3635,61496,104.32
3636,60926,144.57
3637,20702,63.45
3638,49933,83.47
3639,54074,42.93
3640,23618,37.97
3641,11872,149.68
3642,43885,24.55
3643,17207,68.60
3644,50015,158.20
3645,28700,37.17
3646,23332,171.36
3647,70052,129.42
3648,88401,145.00
3649,58509,63.90
3650,24868,108.93
3651,15847,107.87
3652,22034,41.34
3653,48563,17.71
3654,39514,161.39
3655,82062,103.36
3656,11285,88.32
3657,63891,146.39
3658,93265,153.16
3659,78982,64.11
3660,99983,101.53
3661,76414,122.24
3662,12234,166.40
3663,49079,77.04
3664,99776,162.64
3665,56051,100.72
3666,42925,94.14
3667,50880,138.94
3668,15093,177.43
3669,48280,100.36
3670,76640,190.29
3671,64450,114.06
3672,48508,141.18
3673,46280,128.63
3674,82576,63.20
3675,78988,144.29
3676,17372,46.35
3677,39371,174.70
3678,70606,125.96
3679,61180,143.92
3680,49242,27.27
3681,93792,105.07
3682,18197,93.22
3683,60452,66.56
3684,19375,53.75
3685,37793,92.85
3686,80077,84.92
3687,54428,168.56
3688,77480,112.08
3689,97643,74.12
3690,83756,70.55
3691,56372,114.10
3692,53010,94.19
3693,41512,114.02
3694,92109,109.14
3695,34183,71.82
3696,42354,84.51
3697,62452,80.49
3698,92494,145.70
3699,29339,113.40
3700,86404,96.33
3701,53594,185.37
3702,93309,127.34
3703,70099,106.09
3704,75631,153.98
3705,15538,140.65
3706,49273,99.01
3707,24049,110.71
3708,73331,72.33
3709,31260,112.01
3710,68545,119.86
3711,20782,163.92
3712,99454,159.56
3713,66557,116.94
3714,36319,87.13
3715,38367,69.50
3716,87237,113.17
3717,76732,111.35
3718,51673,52.49
3719,56569,153.46
3720,23175,69.02
3721,40188,53.75
3722,44317,113.88
3723,65813,112.53
3724,67028,115.24
3725,54925,54.98
3726,28326,126.09
3727,64995,101.36
3728,95351,129.20
3729,19795,143.14
3730,29465,104.95
3731,37718,64.38
3732,21287,166.70
3733,74110,178.80
3734,82145,60.22
3735,25982,124.41
3736,98604,117.92
3737,95358,76.46
3738,84068,68.72
3739,75374,89.22
3740,49398,120.37
3741,91541,15.69
3742,22375,111.90
3743,51155,39.81
3744,70921,36.95
3745,57697,176.56
3746,44018,43.91
3747,73643,154.70
3748,23495,165.68
3749,38420,108.42
3750,65919,95.57
3751,53771,99.26
3752,96247,137.89
3753,92246,86.34
3754,72521,107.05
3755,98389,130.38
3756,30544,76.18
3757,25726,82.19
3758,34315,84.69
3759,16484,82.28
3760,24851,137.46
3761,39466,43.78
3762,95929,91.31
3763,78983,165.88
3764,37191,110.70
3765,64027,106.48
3766,57994,99.15
3767,60252,131.31
3768,30360,74.62
3769,16093,18.76
3770,26284,134.33
3771,86155,125.76
3772,54554,67.32
3773,59906,94.54
3774,24835,42.69
3775,36721,121.52
3776,46567,89.98
3777,86395,139.86
3778,86992,142.48
3779,69568,70.52
3780,62485,82.59
3781,61430,66.61
3782,50920,50.26
3783,62757,45.99
3784,74622,82.73
3785,40943,124.76
3786,77215,161.96
3787,62117,66.66
3788,90524,115.89
3789,16439,123.02
3790,90636,121.07
3791,32611,38.59
3792,81505,123.27
3793,43628,80.13
3794,28830,108.95
3795,28782,136.89
3796,30748,78.33
3797,89409,108.65
3798,81921,160.22
3799,57248,107.11
3800,91645,104.87
3801,34873,166.66
3802,64277,108.92
3803,91732,129.29
3804,68530,102.33
3805,40654,151.72
3806,69651,55.69
3807,16644,78.83
3808,61028,102.44
3809,59339,66.43
3810,85856,175.42
3811,47375,124.20
3812,26944,87.75
3813,26804,117.36
3814,99051,110.41
3815,41368,146.60
3816,25880,115.73
3817,30024,107.69
3818,25993,147.30
3819,18755,88.07
3820,47450,131.55
3821,93859,120.96
3822,22242,159.52
3823,86804,101.75
3824,42132,111.12
3825,82581,146.01
3826,51815,134.91
3827,49546,89.86
3828,51304,117.19
3829,32181,60.45
3830,73809,111.43
3831,53136,73.06
3832,42004,86.08
3833,27118,126.29
3834,68474,29.10
3835,85260,163.61
3836,23116,164.78
3837,67474,42.37
3838,34345,175.80
3839,31639,80.34
3840,37174,57.73
3841,44256,193.22
3842,86328,105.74
3843,64689,83.88
3844,47599,70.64
3845,89316,62.08
3846,82388,103.62
3847,35713,157.91
3848,28132,34.73
3849,87298,127.89
3850,43916,136.55
3851,97062,112.35
3852,92231,93.47
3853,15461,161.81
3854,59534,102.27
3855,34198,89.80
3856,50360,155.10
3857,17626,157.10
3858,78495,42.72
3859,46771,173.75
3860,56896,136.17
3861,87914,70.78
3862,12556,89.07
3863,37089,88.32
3864,20267,88.28
3865,14545,67.75
3866,51230,69.49
3867,94669,65.00
3868,10188,115.65
3869,99941,63.03
3870,28793,88.52
3871,72577,86.92
3872,94808,143.23
3873,19989,78.44
3874,36525,154.72
3875,20318,118.13
3876,18669,21.90
3877,74304,87.19
3878,82615,30.33
3879,86791,145.18
3880,53330,81.51
3881,62677,127.61
3882,87566,60.96
3883,78753,114.40
3884,77334,161.45
3885,17020,92.88
3886,24923,117.30
3887,23087,117.79
3888,27798,174.02
3889,51102,80.31
3890,94952,104.12
3891,97908,101.45
3892,96584,149.09
3893,67535,158.52
3894,57561,63.89
3895,58186,95.50
3896,79632,97.24
3897,19523,68.21
3898,87066,70.45
3899,60548,155.70
3900,45443,112.25
3901,25802,55.38
3902,45196,127.43
3903,69781,34.88
3904,23019,137.11
3905,14105,115.87
3906,38456,107.07
3907,73198,157.90
3908,11474,100.73
3909,37550,124.15
3910,56277,130.87
3911,30716,57.47
3912,57670,95.20
3913,67768,167.90
3914,20687,36.42
3915,63141,138.72
3916,68762,147.43
3917,99279,55.11
3918,24820,163.48
3919,60333,117.76
3920,56123,72.46
3921,43838,131.88
3922,36536,148.43
3923,83945,183.57
3924,52518,76.23
3925,74035,91.45
3926,18295,94.14
3927,58884,106.52
3928,27710,105.68
3929,29885,67.44
3930,40700,40.31
3931,70916,115.46
3932,30368,176.92
3933,94566,76.08
3934,82773,148.26
3935,35294,121.43
3936,23509,116.79
3937,30868,108.60
3938,74406,127.86
3939,20150,80.68
3940,53742,93.08
3941,31163,116.29
3942,38004,120.17
3943,40476,98.99
3944,32911,85.39
3945,24115,132.67
3946,87665,45.63
3947,21763,130.10
3948,40381,132.97
3949,64669,113.13
3950,75886,78.37
3951,17590,24.10
3952,29418,59.98
3953,95204,82.74
3954,24806,119.78
3955,41841,61.61
3956,83352,156.51
3957,20882,141.51
3958,64237,148.42
3959,36958,75.94
3960,71575,47.39
3961,12253,109.09
3962,22594,83.35
3963,97730,99.03
3964,60159,131.14
3965,81800,184.71
3966,19681,102.87
3967,75651,82.09
3968,36298,138.60
3969,32193,64.92
3970,30997,149.28
3971,54494,128.24
3972,33003,112.68
3973,49492,88.84
3974,46015,88.96
3975,50702,156.28
3976,21293,129.14
3977,52324,79.48
3978,22990,132.28
3979,46383,94.44
3980,77116,105.15
3981,85519,102.54
3982,46490,119.75
3983,30543,171.67
3984,93225,28.33
3985,34747,128.19
3986,83398,103.68
3987,67743,151.39
3988,16139,171.88
3989,60009,94.44
3990,87898,44.30
3991,76018,171.67
3992,34704,85.72
3993,17568,71.96
3994,31142,45.89
3995,10481,151.27
3996,57554,142.16
3997,55424,82.98
3998,52321,72.98
3999,41914,45.18
4000,51431,74.47
4001,82692,120.03
4002,91891,122.42
4003,62151,127.99
4004,25799,166.77
4005,59264,78.05
4006,74555,12.94
4007,50844,47.35
4008,35201,132.33
4009,21084,106.40
4010,96431,113.46
4011,19877,166.10
4012,66434,171.10
4013,51741,57.27
4014,89649,60.89
4015,37481,156.06
4016,45207,101.73
4017,51183,37.41
4018,82580,66.62
4019,65501,109.99
4020,21429,111.39
4021,73229,147.00
4022,95648,151.16
4023,57028,103.31
4024,49368,87.25
4025,79651,40.88
4026,12214,92.44
4027,54167,85.64
4028,15793,160.98
4029,49491,97.78
4030,60777,127.38
4031,60964,96.85
4032,68359,52.02
4033,80139,85.63
4034,87073,87.03
4035,29214,118.07
4036,41793,99.57
4037,44056,122.81
4038,19447,108.99
4039,57476,186.87
4040,53670,133.24
4041,24650,79.05
4042,98956,142.24
4043,10420,139.62
4044,43030,126.29
4045,82842,88.98
4046,42657,136.46
4047,12142,131.09
4048,13117,111.10
4049,16364,155.20
4050,52492,40.40
4051,73339,101.49
4052,96411,24.17
4053,62933,73.01
4054,31090,103.49
4055,72308,96.75
4056,21712,59.74
4057,57583,168.12
4058,44816,59.69
4059,76636,179.97
4060,59380,34.38
4061,67790,171.11
4062,75946,179.14
4063,81181,54.63
4064,22306,158.68
4065,14891,57.09
4066,96452,40.31
4067,92929,151.73
4068,30667,108.05
4069,22028,65.64
4070,57682,65.05
4071,50672,160.86
4072,86200,65.22
4073,96689,104.67
4074,89495,22.42
4075,35959,156.24
4076,12585,63.39
4077,11222,143.65
4078,50647,64.80
4079,23597,65.14
4080,76810,109.07
4081,24740,44.59
4082,64928,108.42
4083,30887,99.49
4084,10950,120.65
4085,75153,169.55
4086,78639,110.48
4087,54690,109.65
4088,92561,39.10
4089,33693,103.59
4090,28543,143.53
4091,43430,56.28
4092,91579,51.63
4093,38326,181.77
4094,94434,77.46
4095,78484,80.30
4096,63452,67.98
4097,49160,134.26
4098,27890,101.44
4099,78486,119.04
4100,20316,109.60
4101,13154,103.66
4102,92079,119.95
4103,59458,185.01
4104,33881,162.49
4105,71927,156.40
4106,62953,136.35
4107,13858,61.69
4108,38553,112.69
4109,76271,32.19
4110,24108,173.06
4111,72807,170.86
4112,45043,38.38
4113,52986,101.67
4114,57169,107.45
4115,38698,164.15
4116,99570,140.35
4117,41005,116.01
4118,73816,102.73
4119,37971,56.33
4120,19549,86.98
4121,72128,88.76
4122,47415,124.83
4123,23138,147.64
4124,37229,98.18
4125,25750,92.71
4126,48694,48.35
4127,13076,130.86
4128,59789,141.61
4129,31949,19.45
4130,13053,165.35
4131,80496,92.11
4132,14902,72.78
4133,64263,94.54
4134,15443,71.74
4135,77125,91.50
4136,74468,92.93
4137,21254,64.46
4138,20754,58.27
4139,16962,55.10
4140,45844,91.50
4141,68472,103.73
4142,60939,115.48
4143,64558,123.32
4144,17567,102.48
4145,97090,75.00
4146,46879,133.84
4147,92189,166.56
4148,26636,122.20
4149,71858,161.88
4150,98315,67.93
4151,30501,103.90
4152,24425,105.35
4153,61700,74.18
4154,55048,135.08
4155,65023,121.82
4156,22890,89.35
4157,76172,82.71
4158,22939,127.18
4159,91909,93.90
4160,73518,65.00
4161,45052,98.12
4162,51276,128.02
4163,29679,161.25
4164,57796,101.08
4165,37276,143.51
4166,51268,93.67
4167,50325,104.04
4168,41599,131.97
4169,33855,94.55
4170,10197,130.09
4171,37091,67.05
4172,82321,61.43
4173,97600,55.32
4174,23191,155.19
4175,33953,168.42
4176,11934,111.37
4177,19632,147.97
4178,75074,46.05
4179,47768,144.28
4180,45751,124.84
4181,34566,79.47
4182,45590,78.06
4183,22097,115.11
4184,56871,74.28
4185,92620,184.71
4186,79848,151.46
4187,47199,115.27
4188,68137,93.57
4189,42359,72.84
4190,73264,139.50
4191,29455,96.93
4192,32546,94.87
4193,24070,125.72
4194,82888,21.49
4195,15413,146.25
4196,55671,183.67
4197,89255,153.67
4198,53697,90.95
4199,79561,115.90
4200,13032,136.74
4201,56531,104.63
4202,19994,122.21
4203,13002,66.60
4204,50111,95.05
4205,18448,100.02
4206,41891,112.66
4207,48978,100.51
4208,39090,119.17
4209,40883,70.62
4210,31673,37.59
4211,23977,101.80
4212,67494,90.20
4213,55567,121.32
4214,78728,103.86
4215,48463,157.80
4216,46471,138.89
4217,28762,43.87
4218,62315,55.97
4219,99947,106.60
4220,86478,55.51
4221,21004,32.45
4222,40425,159.99
4223,97682,93.45
4224,97634,53.37
4225,94299,102.31
4226,31664,91.59
4227,88339,134.72
4228,93996,134.60
4229,67952,159.48
4230,72303,42.28
4231,17743,176.13
4232,15110,112.27
4233,89886,141.17
4234,40139,49.66
4235,77933,89.27
4236,20904,66.34
4237,87827,59.45
4238,50535,100.06
4239,40892,82.41
4240,64903,76.73
4241,72832,161.86
4242,14908,90.88
4243,40805,125.25
4244,21802,88.29
4245,96127,73.54
4246,68768,92.72
4247,35686,184.39
4248,19539,32.41
4249,84866,119.26
4250,89752,121.45
4251,22626,77.69
4252,91880,159.88
4253,20595,70.71
4254,19673,126.21
4255,30901,101.81
4256,90382,62.65
4257,76563,33.58
4258,54923,92.28
4259,31945,176.56
4260,90058,119.70
4261,15289,60.73
4262,60692,166.34
4263,24618,157.06
4264,49195,137.10
4265,36460,113.69
4266,28202,133.09
4267,31726,177.28
4268,27668,165.12
4269,90826,128.73
4270,20153,124.78
4271,44305,50.00
4272,78736,68.03
4273,55335,98.64
4274,98597,164.38
4275,69376,55.50
4276,87132,72.72
4277,58852,138.59
4278,76177,96.23
4279,33084,149.80
4280,37891,101.87
4281,15230,98.39
4282,15063,131.90
4283,93138,75.90
4284,71877,150.43
4285,63583,124.69
4286,22662,146.07
4287,81091,77.53
4288,85096,64.30
4289,83275,78.96
4290,17078,94.81
4291,51339,30.51
4292,50000,101.42
